Month_Year,Avg_players,Gain,Percent_Gain,Peak_Players,URL,Date,Game_Name,churn,Gain_Ratio,Gain_Direction,Volatility
December 2018,10097.42,-3200.14,-24.07,15760,https://steamcharts.com/app/294100,2018-12-01,RimWorld,1,-0.316926502017347,0,0.316926502017347
November 2018,13297.56,290.0,2.23,23774,https://steamcharts.com/app/294100,2018-11-01,RimWorld,0,0.021808512238335454,1,0.021808512238335454
October 2018,13007.56,3379.82,35.11,28380,https://steamcharts.com/app/294100,2018-10-01,RimWorld,0,0.25983504977105626,1,0.25983504977105626
September 2018,9627.73,2178.57,29.25,15159,https://steamcharts.com/app/294100,2018-09-01,RimWorld,0,0.2262807536148189,1,0.2262807536148189
August 2018,7449.17,-353.69,-4.53,11169,https://steamcharts.com/app/294100,2018-08-01,RimWorld,1,-0.04748045755433156,0,0.04748045755433156
July 2018,7802.86,1284.6,19.71,12450,https://steamcharts.com/app/294100,2018-07-01,RimWorld,0,0.16463194264667058,1,0.16463194264667058
June 2018,6518.26,220.28,3.5,9500,https://steamcharts.com/app/294100,2018-06-01,RimWorld,0,0.033794294796464085,1,0.033794294796464085
May 2018,6297.99,-210.89,-3.24,9555,https://steamcharts.com/app/294100,2018-05-01,RimWorld,1,-0.033485286575558236,0,0.033485286575558236
April 2018,6508.88,284.89,4.58,10001,https://steamcharts.com/app/294100,2018-04-01,RimWorld,0,0.043769434987278914,1,0.043769434987278914
March 2018,6223.99,-155.58,-2.44,9644,https://steamcharts.com/app/294100,2018-03-01,RimWorld,1,-0.024996826794387524,0,0.024996826794387524
February 2018,6379.57,-1294.82,-16.87,10030,https://steamcharts.com/app/294100,2018-02-01,RimWorld,1,-0.20296352261986308,0,0.20296352261986308
January 2018,7674.39,-726.06,-8.64,12072,https://steamcharts.com/app/294100,2018-01-01,RimWorld,1,-0.09460817081227302,0,0.09460817081227302
December 2017,8400.45,1368.76,19.47,14244,https://steamcharts.com/app/294100,2017-12-01,RimWorld,0,0.16293889017850233,1,0.16293889017850233
November 2017,7031.69,1278.68,22.23,14223,https://steamcharts.com/app/294100,2017-11-01,RimWorld,0,0.18184533163435818,1,0.18184533163435818
October 2017,5753.01,15.3,0.27,9188,https://steamcharts.com/app/294100,2017-10-01,RimWorld,0,0.0026594773866202214,1,0.0026594773866202214
September 2017,5737.71,-387.24,-6.32,9066,https://steamcharts.com/app/294100,2017-09-01,RimWorld,1,-0.06749034022284152,0,0.06749034022284152
August 2017,6124.95,-593.73,-8.84,9167,https://steamcharts.com/app/294100,2017-08-01,RimWorld,1,-0.09693630152082874,0,0.09693630152082874
July 2017,6718.67,-614.27,-8.38,10193,https://steamcharts.com/app/294100,2017-07-01,RimWorld,1,-0.09142732118112662,0,0.09142732118112662
June 2017,7332.94,1630.57,28.59,12135,https://steamcharts.com/app/294100,2017-06-01,RimWorld,0,0.22236238125499458,1,0.22236238125499458
May 2017,5702.37,359.16,6.72,11795,https://steamcharts.com/app/294100,2017-05-01,RimWorld,0,0.06298433809100427,1,0.06298433809100427
April 2017,5343.21,-250.59,-4.48,8261,https://steamcharts.com/app/294100,2017-04-01,RimWorld,1,-0.046898774332283406,0,0.046898774332283406
March 2017,5593.8,-791.51,-12.4,9027,https://steamcharts.com/app/294100,2017-03-01,RimWorld,1,-0.14149772962923235,0,0.14149772962923235
February 2017,6385.31,-1920.64,-23.12,10340,https://steamcharts.com/app/294100,2017-02-01,RimWorld,1,-0.30079040798332424,0,0.30079040798332424
January 2017,8305.95,3165.01,61.56,13447,https://steamcharts.com/app/294100,2017-01-01,RimWorld,0,0.38105334127944424,1,0.38105334127944424
December 2016,5140.94,1191.87,30.18,11727,https://steamcharts.com/app/294100,2016-12-01,RimWorld,0,0.23183892439903986,1,0.23183892439903986
November 2016,3949.07,-573.06,-12.67,6218,https://steamcharts.com/app/294100,2016-11-01,RimWorld,1,-0.14511264677506347,0,0.14511264677506347
October 2016,4522.13,-1601.03,-26.15,8604,https://steamcharts.com/app/294100,2016-10-01,RimWorld,1,-0.3540433379845338,0,0.3540433379845338
September 2016,6123.16,-1684.69,-21.58,10259,https://steamcharts.com/app/294100,2016-09-01,RimWorld,1,-0.2751340810953821,0,0.2751340810953821
August 2016,7807.85,3107.26,66.1,13484,https://steamcharts.com/app/294100,2016-08-01,RimWorld,0,0.3979661494521539,1,0.3979661494521539
July 2016,4700.59,4698.66,243033.9,14984,https://steamcharts.com/app/294100,2016-07-01,RimWorld,0,0.9995894132438693,1,0.9995894132438693
June 2016,1.93,0.66,51.98,6,https://steamcharts.com/app/294100,2016-06-01,RimWorld,0,0.3419689119170985,1,0.3419689119170985
May 2016,1.27,,,3,https://steamcharts.com/app/294100,2016-05-01,RimWorld,0,,0,
September 2021,14932.94,-992.85,-6.23,28444,https://steamcharts.com/app/1174180,2021-09-01,Red Dead Redemption 2,1,-0.0664872422978998,0,0.0664872422978998
August 2021,15925.78,-1078.62,-6.34,26771,https://steamcharts.com/app/1174180,2021-08-01,Red Dead Redemption 2,1,-0.06772792290236333,0,0.06772792290236333
July 2021,17004.41,4956.95,41.15,28222,https://steamcharts.com/app/1174180,2021-07-01,Red Dead Redemption 2,0,0.29150967307892484,1,0.29150967307892484
June 2021,12047.46,-271.92,-2.21,20701,https://steamcharts.com/app/1174180,2021-06-01,Red Dead Redemption 2,1,-0.02257073275196598,0,0.02257073275196598
May 2021,12319.38,-89.93,-0.72,23909,https://steamcharts.com/app/1174180,2021-05-01,Red Dead Redemption 2,1,-0.0072998803511215675,0,0.0072998803511215675
April 2021,12409.31,-1134.75,-8.38,24230,https://steamcharts.com/app/1174180,2021-04-01,Red Dead Redemption 2,1,-0.09144344044914665,0,0.09144344044914665
March 2021,13544.06,-3106.63,-18.66,26285,https://steamcharts.com/app/1174180,2021-03-01,Red Dead Redemption 2,1,-0.2293721380442792,0,0.2293721380442792
February 2021,16650.69,-2853.66,-14.63,27539,https://steamcharts.com/app/1174180,2021-02-01,Red Dead Redemption 2,1,-0.17138388859560774,0,0.17138388859560774
January 2021,19504.35,2224.35,12.87,32225,https://steamcharts.com/app/1174180,2021-01-01,Red Dead Redemption 2,0,0.11404379023140992,1,0.11404379023140992
December 2020,17280.0,2813.34,19.45,31958,https://steamcharts.com/app/1174180,2020-12-01,Red Dead Redemption 2,0,0.16280902777777778,1,0.16280902777777778
November 2020,14466.65,-1622.73,-10.09,28593,https://steamcharts.com/app/1174180,2020-11-01,Red Dead Redemption 2,1,-0.11217040572627389,0,0.11217040572627389
October 2020,16089.38,4750.06,41.89,31679,https://steamcharts.com/app/1174180,2020-10-01,Red Dead Redemption 2,0,0.29522952407115755,1,0.29522952407115755
September 2020,11339.33,-3849.11,-25.34,24256,https://steamcharts.com/app/1174180,2020-09-01,Red Dead Redemption 2,1,-0.33944774514896386,0,0.33944774514896386
August 2020,15188.44,1248.59,8.96,26223,https://steamcharts.com/app/1174180,2020-08-01,Red Dead Redemption 2,0,0.08220659922941394,1,0.08220659922941394
July 2020,13939.85,2284.75,19.6,23167,https://steamcharts.com/app/1174180,2020-07-01,Red Dead Redemption 2,0,0.16390061586028543,1,0.16390061586028543
June 2020,11655.11,-3569.37,-23.44,20131,https://steamcharts.com/app/1174180,2020-06-01,Red Dead Redemption 2,1,-0.30624936186788454,0,0.30624936186788454
May 2020,15224.48,736.18,5.08,26618,https://steamcharts.com/app/1174180,2020-05-01,Red Dead Redemption 2,0,0.04835501770832239,1,0.04835501770832239
April 2020,14488.3,-1998.43,-12.12,28754,https://steamcharts.com/app/1174180,2020-04-01,Red Dead Redemption 2,1,-0.13793405713575782,0,0.13793405713575782
March 2020,16486.73,-7779.24,-32.06,30022,https://steamcharts.com/app/1174180,2020-03-01,Red Dead Redemption 2,1,-0.47184857154814813,0,0.47184857154814813
February 2020,24265.98,-851.08,-3.39,50007,https://steamcharts.com/app/1174180,2020-02-01,Red Dead Redemption 2,1,-0.035072970471417185,0,0.035072970471417185
January 2020,25117.06,-3509.21,-12.26,51030,https://steamcharts.com/app/1174180,2020-01-01,Red Dead Redemption 2,1,-0.13971420221952727,0,0.13971420221952727
December 2019,28626.27,,,55269,https://steamcharts.com/app/1174180,2019-12-01,Red Dead Redemption 2,0,,0,
September 2021,18453.27,-848.85,-4.4,31215,https://steamcharts.com/app/251570,2021-09-01,7 Days to Die,1,-0.045999977239806276,0,0.045999977239806276
August 2021,19302.12,64.57,0.34,29869,https://steamcharts.com/app/251570,2021-08-01,7 Days to Die,0,0.0033452283997819927,1,0.0033452283997819927
July 2021,19237.55,242.02,1.27,32761,https://steamcharts.com/app/251570,2021-07-01,7 Days to Die,0,0.012580604079001745,1,0.012580604079001745
June 2021,18995.53,-1466.25,-7.17,33225,https://steamcharts.com/app/251570,2021-06-01,7 Days to Die,1,-0.0771892124094458,0,0.0771892124094458
May 2021,20461.78,1210.62,6.29,37820,https://steamcharts.com/app/251570,2021-05-01,7 Days to Die,0,0.059164940684534775,1,0.059164940684534775
April 2021,19251.16,3005.73,18.5,46402,https://steamcharts.com/app/251570,2021-04-01,7 Days to Die,0,0.15613240968336453,1,0.15613240968336453
March 2021,16245.43,-4282.32,-20.86,25858,https://steamcharts.com/app/251570,2021-03-01,7 Days to Die,1,-0.2636015174729139,0,0.2636015174729139
February 2021,20527.75,-4838.93,-19.08,31843,https://steamcharts.com/app/251570,2021-02-01,7 Days to Die,1,-0.23572627297195262,0,0.23572627297195262
January 2021,25366.69,3925.06,18.31,39581,https://steamcharts.com/app/251570,2021-01-01,7 Days to Die,0,0.15473284058740025,1,0.15473284058740025
December 2020,21441.63,-1880.18,-8.06,35208,https://steamcharts.com/app/251570,2020-12-01,7 Days to Die,1,-0.08768829608569871,0,0.08768829608569871
November 2020,23321.81,5405.48,30.17,37599,https://steamcharts.com/app/251570,2020-11-01,7 Days to Die,0,0.23177789373980834,1,0.23177789373980834
October 2020,17916.32,-3097.9,-14.74,33560,https://steamcharts.com/app/251570,2020-10-01,7 Days to Die,1,-0.17290939210730777,0,0.17290939210730777
September 2020,21014.22,286.22,1.38,33803,https://steamcharts.com/app/251570,2020-09-01,7 Days to Die,0,0.013620300920043666,1,0.013620300920043666
August 2020,20728.01,-3509.9,-14.48,35748,https://steamcharts.com/app/251570,2020-08-01,7 Days to Die,1,-0.1693312575592158,0,0.1693312575592158
July 2020,24237.9,11117.41,84.73,38944,https://steamcharts.com/app/251570,2020-07-01,7 Days to Die,0,0.45867876342422403,1,0.45867876342422403
June 2020,13120.49,-3693.5,-21.97,28205,https://steamcharts.com/app/251570,2020-06-01,7 Days to Die,1,-0.28150625472066976,0,0.28150625472066976
May 2020,16813.99,-1456.03,-7.97,26351,https://steamcharts.com/app/251570,2020-05-01,7 Days to Die,1,-0.08659634030946847,0,0.08659634030946847
April 2020,18270.02,162.78,0.9,29749,https://steamcharts.com/app/251570,2020-04-01,7 Days to Die,0,0.008909678259793913,1,0.008909678259793913
March 2020,18107.24,1155.18,6.81,35936,https://steamcharts.com/app/251570,2020-03-01,7 Days to Die,0,0.06379658081518773,1,0.06379658081518773
February 2020,16952.06,401.51,2.43,28339,https://steamcharts.com/app/251570,2020-02-01,7 Days to Die,0,0.023685027070456333,1,0.023685027070456333
January 2020,16550.55,150.39,0.92,27981,https://steamcharts.com/app/251570,2020-01-01,7 Days to Die,0,0.009086707088284074,1,0.009086707088284074
December 2019,16400.15,-2922.88,-15.13,28088,https://steamcharts.com/app/251570,2019-12-01,7 Days to Die,1,-0.1782227601576815,0,0.1782227601576815
November 2019,19323.04,5596.26,40.77,37024,https://steamcharts.com/app/251570,2019-11-01,7 Days to Die,0,0.2896159196482541,1,0.2896159196482541
October 2019,13726.77,6873.3,100.29,31500,https://steamcharts.com/app/251570,2019-10-01,7 Days to Die,0,0.5007223112210666,1,0.5007223112210666
September 2019,6853.48,-1138.27,-14.24,11571,https://steamcharts.com/app/251570,2019-09-01,7 Days to Die,1,-0.166086426165977,0,0.166086426165977
August 2019,7991.75,-1036.15,-11.48,13113,https://steamcharts.com/app/251570,2019-08-01,7 Days to Die,1,-0.12965245409328371,0,0.12965245409328371
July 2019,9027.9,665.99,7.96,15198,https://steamcharts.com/app/251570,2019-07-01,7 Days to Die,0,0.0737702012649675,1,0.0737702012649675
June 2019,8361.9,884.97,11.84,13753,https://steamcharts.com/app/251570,2019-06-01,7 Days to Die,0,0.10583360241093533,1,0.10583360241093533
May 2019,7476.93,331.64,4.64,12812,https://steamcharts.com/app/251570,2019-05-01,7 Days to Die,0,0.04435510296338203,1,0.04435510296338203
April 2019,7145.29,-1141.81,-13.78,12890,https://steamcharts.com/app/251570,2019-04-01,7 Days to Die,1,-0.1597989724699767,0,0.1597989724699767
March 2019,8287.09,-1126.27,-11.96,15385,https://steamcharts.com/app/251570,2019-03-01,7 Days to Die,1,-0.13590657275352386,0,0.13590657275352386
February 2019,9413.36,-3973.71,-29.68,17889,https://steamcharts.com/app/251570,2019-02-01,7 Days to Die,1,-0.4221351355945167,0,0.4221351355945167
January 2019,13387.06,-383.31,-2.78,26707,https://steamcharts.com/app/251570,2019-01-01,7 Days to Die,1,-0.028632873834882343,0,0.028632873834882343
December 2018,13770.37,3609.61,35.52,28105,https://steamcharts.com/app/251570,2018-12-01,7 Days to Die,0,0.262128759067476,1,0.262128759067476
November 2018,10160.76,3713.67,57.6,27328,https://steamcharts.com/app/251570,2018-11-01,7 Days to Die,0,0.36549136088245365,1,0.36549136088245365
October 2018,6447.09,466.08,7.79,11389,https://steamcharts.com/app/251570,2018-10-01,7 Days to Die,0,0.07229308106448025,1,0.07229308106448025
September 2018,5981.01,-113.4,-1.86,10157,https://steamcharts.com/app/251570,2018-09-01,7 Days to Die,1,-0.01896000842667041,0,0.01896000842667041
August 2018,6094.41,-1003.97,-14.14,10347,https://steamcharts.com/app/251570,2018-08-01,7 Days to Die,1,-0.16473620908340594,0,0.16473620908340594
July 2018,7098.38,476.11,7.19,11791,https://steamcharts.com/app/251570,2018-07-01,7 Days to Die,0,0.06707305047067078,1,0.06707305047067078
June 2018,6622.27,-166.61,-2.45,11482,https://steamcharts.com/app/251570,2018-06-01,7 Days to Die,1,-0.025159046671307573,0,0.025159046671307573
May 2018,6788.88,-858.95,-11.23,11592,https://steamcharts.com/app/251570,2018-05-01,7 Days to Die,1,-0.12652307891728828,0,0.12652307891728828
April 2018,7647.83,-581.86,-7.07,13373,https://steamcharts.com/app/251570,2018-04-01,7 Days to Die,1,-0.0760817120673446,0,0.0760817120673446
March 2018,8229.69,-1068.62,-11.49,14139,https://steamcharts.com/app/251570,2018-03-01,7 Days to Die,1,-0.12984936249117524,0,0.12984936249117524
February 2018,9298.31,-1776.91,-16.04,16430,https://steamcharts.com/app/251570,2018-02-01,7 Days to Die,1,-0.1911003182298719,0,0.1911003182298719
January 2018,11075.22,397.51,3.72,19408,https://steamcharts.com/app/251570,2018-01-01,7 Days to Die,0,0.03589183781450843,1,0.03589183781450843
December 2017,10677.71,-344.67,-3.13,18520,https://steamcharts.com/app/251570,2017-12-01,7 Days to Die,1,-0.03227939324068551,0,0.03227939324068551
November 2017,11022.38,1668.65,17.84,19815,https://steamcharts.com/app/251570,2017-11-01,7 Days to Die,0,0.1513874498973906,1,0.1513874498973906
October 2017,9353.74,-616.18,-6.18,19601,https://steamcharts.com/app/251570,2017-10-01,7 Days to Die,1,-0.0658752541764043,0,0.0658752541764043
September 2017,9969.92,-2357.81,-19.13,18265,https://steamcharts.com/app/251570,2017-09-01,7 Days to Die,1,-0.23649236904609064,0,0.23649236904609064
August 2017,12327.73,-3896.99,-24.02,22898,https://steamcharts.com/app/251570,2017-08-01,7 Days to Die,1,-0.31611578125088724,0,0.31611578125088724
July 2017,16224.72,5337.88,49.03,32518,https://steamcharts.com/app/251570,2017-07-01,7 Days to Die,0,0.3289967407758039,1,0.3289967407758039
June 2017,10886.84,3133.38,40.41,21867,https://steamcharts.com/app/251570,2017-06-01,7 Days to Die,0,0.2878135436912823,1,0.2878135436912823
May 2017,7753.47,-957.14,-10.99,12504,https://steamcharts.com/app/251570,2017-05-01,7 Days to Die,1,-0.12344666323594468,0,0.12344666323594468
April 2017,8710.61,-3186.08,-26.78,14524,https://steamcharts.com/app/251570,2017-04-01,7 Days to Die,1,-0.36577002069889475,0,0.36577002069889475
March 2017,11896.69,2274.65,23.64,24739,https://steamcharts.com/app/251570,2017-03-01,7 Days to Die,0,0.1912002414116868,1,0.1912002414116868
February 2017,9622.03,-3211.87,-25.03,15902,https://steamcharts.com/app/251570,2017-02-01,7 Days to Die,1,-0.3338037815305086,0,0.3338037815305086
January 2017,12833.91,746.77,6.18,22977,https://steamcharts.com/app/251570,2017-01-01,7 Days to Die,0,0.05818725548176666,1,0.05818725548176666
December 2016,12087.14,82.54,0.69,20330,https://steamcharts.com/app/251570,2016-12-01,7 Days to Die,0,0.006828745261492794,1,0.006828745261492794
November 2016,12004.59,302.58,2.59,20597,https://steamcharts.com/app/251570,2016-11-01,7 Days to Die,0,0.025205358950201547,1,0.025205358950201547
October 2016,11702.01,5591.47,91.51,22955,https://steamcharts.com/app/251570,2016-10-01,7 Days to Die,0,0.4778213315490245,1,0.4778213315490245
September 2016,6110.54,-254.43,-4.0,11250,https://steamcharts.com/app/251570,2016-09-01,7 Days to Die,1,-0.041637891250200475,0,0.041637891250200475
August 2016,6364.97,-1264.53,-16.57,10351,https://steamcharts.com/app/251570,2016-08-01,7 Days to Die,1,-0.19867022154071423,0,0.19867022154071423
July 2016,7629.5,2553.71,50.31,14629,https://steamcharts.com/app/251570,2016-07-01,7 Days to Die,0,0.3347152500163838,1,0.3347152500163838
June 2016,5075.79,-193.38,-3.67,10487,https://steamcharts.com/app/251570,2016-06-01,7 Days to Die,1,-0.038098502893145696,0,0.038098502893145696
May 2016,5269.17,-1884.45,-26.34,10577,https://steamcharts.com/app/251570,2016-05-01,7 Days to Die,1,-0.35763697128769806,0,0.35763697128769806
April 2016,7153.62,2795.52,64.15,14539,https://steamcharts.com/app/251570,2016-04-01,7 Days to Die,0,0.3907839667189479,1,0.3907839667189479
March 2016,4358.11,-635.91,-12.73,13227,https://steamcharts.com/app/251570,2016-03-01,7 Days to Die,1,-0.14591416921555445,0,0.14591416921555445
February 2016,4994.01,-2177.75,-30.37,8460,https://steamcharts.com/app/251570,2016-02-01,7 Days to Die,1,-0.43607241475287395,0,0.43607241475287395
January 2016,7171.76,190.74,2.73,14620,https://steamcharts.com/app/251570,2016-01-01,7 Days to Die,0,0.026595982018360904,1,0.026595982018360904
December 2015,6981.02,3669.93,110.84,16399,https://steamcharts.com/app/251570,2015-12-01,7 Days to Die,0,0.5257011153097971,1,0.5257011153097971
November 2015,3311.09,-98.11,-2.88,6510,https://steamcharts.com/app/251570,2015-11-01,7 Days to Die,1,-0.029630725833486856,0,0.029630725833486856
October 2015,3409.2,-137.97,-3.89,5625,https://steamcharts.com/app/251570,2015-10-01,7 Days to Die,1,-0.04046990496304118,0,0.04046990496304118
September 2015,3547.18,-1186.03,-25.06,5649,https://steamcharts.com/app/251570,2015-09-01,7 Days to Die,1,-0.3343585608849847,0,0.3343585608849847
August 2015,4733.21,-1360.97,-22.33,9257,https://steamcharts.com/app/251570,2015-08-01,7 Days to Die,1,-0.2875363653841685,0,0.2875363653841685
July 2015,6094.17,1542.05,33.88,10653,https://steamcharts.com/app/251570,2015-07-01,7 Days to Die,0,0.25303691889133384,1,0.25303691889133384
June 2015,4552.12,-198.11,-4.17,9270,https://steamcharts.com/app/251570,2015-06-01,7 Days to Die,1,-0.04352038171225715,0,0.04352038171225715
May 2015,4750.22,-1842.29,-27.95,8201,https://steamcharts.com/app/251570,2015-05-01,7 Days to Die,1,-0.3878325635444253,0,0.3878325635444253
April 2015,6592.51,3221.36,95.56,14763,https://steamcharts.com/app/251570,2015-04-01,7 Days to Die,0,0.4886393801450434,1,0.4886393801450434
March 2015,3371.15,-671.67,-16.61,6373,https://steamcharts.com/app/251570,2015-03-01,7 Days to Die,1,-0.19924061522032538,0,0.19924061522032538
February 2015,4042.83,-2311.42,-36.38,7931,https://steamcharts.com/app/251570,2015-02-01,7 Days to Die,1,-0.5717331671131362,0,0.5717331671131362
January 2015,6354.25,-277.06,-4.18,12839,https://steamcharts.com/app/251570,2015-01-01,7 Days to Die,1,-0.04360231341228312,0,0.04360231341228312
December 2014,6631.31,2659.02,66.94,12596,https://steamcharts.com/app/251570,2014-12-01,7 Days to Die,0,0.40097959528358645,1,0.40097959528358645
November 2014,3972.29,585.87,17.3,11321,https://steamcharts.com/app/251570,2014-11-01,7 Days to Die,0,0.14748923165227112,1,0.14748923165227112
October 2014,3386.42,-892.75,-20.86,6817,https://steamcharts.com/app/251570,2014-10-01,7 Days to Die,1,-0.2636264846061623,0,0.2636264846061623
September 2014,4279.17,346.28,8.8,8638,https://steamcharts.com/app/251570,2014-09-01,7 Days to Die,0,0.08092223491938856,1,0.08092223491938856
August 2014,3932.89,1070.05,37.38,9935,https://steamcharts.com/app/251570,2014-08-01,7 Days to Die,0,0.2720772765065893,1,0.2720772765065893
July 2014,2862.84,221.52,8.39,5192,https://steamcharts.com/app/251570,2014-07-01,7 Days to Die,0,0.07737770884855598,1,0.07737770884855598
June 2014,2641.32,906.17,52.22,8342,https://steamcharts.com/app/251570,2014-06-01,7 Days to Die,0,0.3430746747838202,1,0.3430746747838202
May 2014,1735.15,-142.45,-7.59,3301,https://steamcharts.com/app/251570,2014-05-01,7 Days to Die,1,-0.08209664870472293,0,0.08209664870472293
April 2014,1877.59,-487.78,-20.62,4299,https://steamcharts.com/app/251570,2014-04-01,7 Days to Die,1,-0.259790476089029,0,0.259790476089029
March 2014,2365.37,534.2,29.17,4710,https://steamcharts.com/app/251570,2014-03-01,7 Days to Die,0,0.22584204585329148,1,0.22584204585329148
February 2014,1831.17,359.46,24.42,3970,https://steamcharts.com/app/251570,2014-02-01,7 Days to Die,0,0.19630072576549418,1,0.19630072576549418
January 2014,1471.71,94.04,6.83,3010,https://steamcharts.com/app/251570,2014-01-01,7 Days to Die,0,0.06389845825604229,1,0.06389845825604229
December 2013,1377.67,,,2722,https://steamcharts.com/app/251570,2013-12-01,7 Days to Die,0,,0,
September 2021,17256.39,-2010.41,-10.43,24034,https://steamcharts.com/app/582660,2021-09-01,Black Desert,1,-0.1165023507234132,0,0.1165023507234132
August 2021,19266.8,-3316.64,-14.69,24798,https://steamcharts.com/app/582660,2021-08-01,Black Desert,1,-0.17214275333734716,0,0.17214275333734716
July 2021,22583.44,5374.05,31.23,33859,https://steamcharts.com/app/582660,2021-07-01,Black Desert,0,0.23796418968943617,1,0.23796418968943617
June 2021,17209.4,336.98,2.0,33699,https://steamcharts.com/app/582660,2021-06-01,Black Desert,0,0.019581159133961672,1,0.019581159133961672
May 2021,16872.42,-4126.3,-19.65,23223,https://steamcharts.com/app/582660,2021-05-01,Black Desert,1,-0.24455887181566133,0,0.24455887181566133
April 2021,20998.72,-5583.58,-21.0,28860,https://steamcharts.com/app/582660,2021-04-01,Black Desert,1,-0.2659009692019323,0,0.2659009692019323
March 2021,26582.3,11086.8,71.55,40449,https://steamcharts.com/app/582660,2021-03-01,Black Desert,0,0.41707451951110325,1,0.41707451951110325
February 2021,15495.5,-1871.66,-10.78,31685,https://steamcharts.com/app/582660,2021-02-01,Black Desert,1,-0.12078732535252171,0,0.12078732535252171
January 2021,17367.16,3216.49,22.73,23806,https://steamcharts.com/app/582660,2021-01-01,Black Desert,0,0.18520529551175896,1,0.18520529551175896
December 2020,14150.67,328.15,2.37,22203,https://steamcharts.com/app/582660,2020-12-01,Black Desert,0,0.023189714691954515,1,0.023189714691954515
November 2020,13822.52,-925.06,-6.27,19142,https://steamcharts.com/app/582660,2020-11-01,Black Desert,1,-0.06692412092729834,0,0.06692412092729834
October 2020,14747.58,-1990.91,-11.89,19307,https://steamcharts.com/app/582660,2020-10-01,Black Desert,1,-0.13499909815712138,0,0.13499909815712138
September 2020,16738.5,2236.97,15.43,22953,https://steamcharts.com/app/582660,2020-09-01,Black Desert,0,0.1336422021089106,1,0.1336422021089106
August 2020,14501.52,-876.78,-5.7,18551,https://steamcharts.com/app/582660,2020-08-01,Black Desert,1,-0.060461248200188666,0,0.060461248200188666
July 2020,15378.3,-2871.78,-15.74,19471,https://steamcharts.com/app/582660,2020-07-01,Black Desert,1,-0.18674235773785142,0,0.18674235773785142
June 2020,18250.08,-1693.22,-8.49,24463,https://steamcharts.com/app/582660,2020-06-01,Black Desert,1,-0.09277877138072818,0,0.09277877138072818
May 2020,19943.3,-3249.5,-14.01,25391,https://steamcharts.com/app/582660,2020-05-01,Black Desert,1,-0.16293692618573657,0,0.16293692618573657
April 2020,23192.8,-867.57,-3.61,30086,https://steamcharts.com/app/582660,2020-04-01,Black Desert,1,-0.037406867648580595,0,0.037406867648580595
March 2020,24060.37,9027.52,60.05,37034,https://steamcharts.com/app/582660,2020-03-01,Black Desert,0,0.3752028751012558,1,0.3752028751012558
February 2020,15032.84,782.37,5.49,34298,https://steamcharts.com/app/582660,2020-02-01,Black Desert,0,0.052044058208562054,1,0.052044058208562054
January 2020,14250.47,3408.38,31.44,21532,https://steamcharts.com/app/582660,2020-01-01,Black Desert,0,0.2391766727693894,1,0.2391766727693894
December 2019,10842.09,569.73,5.55,17228,https://steamcharts.com/app/582660,2019-12-01,Black Desert,0,0.05254798659668016,1,0.05254798659668016
November 2019,10272.36,-54.25,-0.53,13514,https://steamcharts.com/app/582660,2019-11-01,Black Desert,1,-0.005281162264562379,0,0.005281162264562379
October 2019,10326.61,-845.39,-7.57,13906,https://steamcharts.com/app/582660,2019-10-01,Black Desert,1,-0.08186520068057183,0,0.08186520068057183
September 2019,11172.0,-2241.64,-16.71,14532,https://steamcharts.com/app/582660,2019-09-01,Black Desert,1,-0.20064804869316147,0,0.20064804869316147
August 2019,13413.64,1636.06,13.89,17810,https://steamcharts.com/app/582660,2019-08-01,Black Desert,0,0.12196987544022353,1,0.12196987544022353
July 2019,11777.58,605.26,5.42,15557,https://steamcharts.com/app/582660,2019-07-01,Black Desert,0,0.05139086297864247,1,0.05139086297864247
June 2019,11172.32,-3759.61,-25.18,14938,https://steamcharts.com/app/582660,2019-06-01,Black Desert,1,-0.33651112750082346,0,0.33651112750082346
May 2019,14931.93,2842.09,23.51,59917,https://steamcharts.com/app/582660,2019-05-01,Black Desert,0,0.19033641331026868,1,0.19033641331026868
April 2019,12089.84,-1804.01,-12.98,16260,https://steamcharts.com/app/582660,2019-04-01,Black Desert,1,-0.14921702851319785,0,0.14921702851319785
March 2019,13893.85,2053.81,17.35,18176,https://steamcharts.com/app/582660,2019-03-01,Black Desert,0,0.1478215181537155,1,0.1478215181537155
February 2019,11840.04,-1823.52,-13.35,16077,https://steamcharts.com/app/582660,2019-02-01,Black Desert,1,-0.15401299319934728,0,0.15401299319934728
January 2019,13663.56,2909.66,27.06,17839,https://steamcharts.com/app/582660,2019-01-01,Black Desert,0,0.21295035847173063,1,0.21295035847173063
December 2018,10753.9,61.49,0.58,15621,https://steamcharts.com/app/582660,2018-12-01,Black Desert,0,0.005717925589786031,1,0.005717925589786031
November 2018,10692.41,839.87,8.52,14965,https://steamcharts.com/app/582660,2018-11-01,Black Desert,0,0.07854824122905875,1,0.07854824122905875
October 2018,9852.53,-2194.67,-18.22,13437,https://steamcharts.com/app/582660,2018-10-01,Black Desert,1,-0.22275192260262083,0,0.22275192260262083
September 2018,12047.2,1167.67,10.73,17401,https://steamcharts.com/app/582660,2018-09-01,Black Desert,0,0.09692459658675875,1,0.09692459658675875
August 2018,10879.53,-3284.83,-23.19,15640,https://steamcharts.com/app/582660,2018-08-01,Black Desert,1,-0.30192756488561545,0,0.30192756488561545
